Publisher_Nintendo,Critic_Count,User_Count,Critic_Score,Year_of_Release,Platform_GB,Platform_NES,User_Score,Platform_X360,Platform_PC,Platform_Wii,Publisher_Other,Genre_Platform,Global_Sales
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,3.77
1,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,0,0,3.77
0,60.0,66.0,77.0,2008.0,0,0,7.5,1,0,0,0,0,3.76
0,21.0,29.0,79.0,2002.0,0,0,8.0,0,1,0,0,0,3.76
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,0,1,3.74
0,11.0,41.0,64.0,2001.0,0,0,7.5,0,0,0,0,0,3.73
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,1,0,0,3.72
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,1,0,3.72
1,56.0,417.0,85.0,2007.0,0,0,7.9,0,0,1,0,1,3.71
0,15.0,207.0,91.0,2000.0,0,0,8.8,0,0,0,0,1,3.71
0,36.0,840.0,88.0,2013.0,0,0,8.1,0,0,0,0,0,3.71
0,27.0,56.0,81.0,2004.0,0,0,7.6,0,0,0,0,0,3.7
1,0.0,0.0,71.0,1998.0,1,0,7.5,0,0,0,0,0,3.7
1,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,0,0,3.67
0,27.0,128.0,94.0,2002.0,0,0,8.5,0,0,0,0,0,3.67
0,0.0,0.0,71.0,2015.0,0,0,7.5,0,0,0,0,0,3.66
0,15.0,13.0,67.0,2007.0,0,0,7.3,0,0,0,0,0,3.66
0,34.0,31.0,74.0,2005.0,0,0,8.4,0,0,0,0,0,3.65
1,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,1,3.65
0,42.0,82.0,82.0,2002.0,0,0,7.9,0,0,0,0,0,3.65
0,35.0,312.0,90.0,2001.0,0,0,8.7,0,0,0,0,1,3.64
1,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,0,0,3.63
0,10.0,38.0,82.0,2007.0,0,0,7.9,0,0,0,0,0,3.63
0,38.0,1013.0,96.0,2005.0,0,0,8.9,0,0,0,1,0,3.62
0,18.0,71.0,86.0,2008.0,0,0,7.6,0,0,1,0,0,3.62
0,56.0,203.0,91.0,2009.0,0,0,7.6,0,0,0,0,0,3.62
0,36.0,142.0,82.0,2004.0,0,0,8.7,0,0,0,1,0,3.61
0,0.0,0.0,71.0,1994.0,0,0,7.5,0,1,0,1,0,3.61
0,23.0,32.0,64.0,2001.0,0,0,7.7,0,0,0,0,0,3.61
1,34.0,161.0,78.0,2001.0,0,0,8.5,0,0,0,0,0,3.6
0,18.0,1580.0,85.0,2013.0,0,0,6.9,0,0,0,0,0,3.59
0,30.0,268.0,84.0,2005.0,0,0,9.0,0,0,0,1,0,3.59
0,0.0,10.0,71.0,2013.0,0,0,6.2,0,0,1,0,0,3.59
0,39.0,9.0,70.0,2007.0,0,0,8.0,0,0,0,1,0,3.58
0,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,0,0,3.58
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,1,1,3.56
0,49.0,112.0,78.0,2006.0,0,0,7.8,0,0,0,0,0,3.54
0,49.0,88.0,72.0,2002.0,0,0,6.8,0,0,0,0,0,3.54
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,1,0,3.54
0,27.0,48.0,72.0,2001.0,0,0,7.9,0,0,0,0,0,3.53
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,1,0,3.53
0,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,0,0,3.52
0,66.0,155.0,88.0,2010.0,0,0,7.5,1,0,0,0,0,3.52
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,0,1,3.52
0,67.0,1309.0,89.0,2008.0,0,0,7.9,1,0,0,0,0,3.51
1,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,0,1,3.51
0,59.0,1005.0,72.0,2014.0,0,0,4.1,0,0,0,0,0,3.5
1,0.0,0.0,71.0,1985.0,0,1,7.5,0,0,0,0,0,3.5
0,91.0,523.0,83.0,2009.0,0,0,7.5,1,0,0,1,0,3.5
0,81.0,693.0,89.0,2010.0,0,0,8.3,1,0,0,0,0,3.49
0,20.0,76.0,84.0,2007.0,0,0,6.4,0,0,0,0,0,3.49
0,14.0,579.0,80.0,2013.0,0,0,5.8,0,0,0,0,0,3.49
0,78.0,1080.0,92.0,2009.0,0,0,8.7,1,0,0,1,0,3.48
0,21.0,542.0,79.0,2013.0,0,0,5.6,1,0,0,0,0,3.48
0,75.0,869.0,88.0,2010.0,0,0,8.6,1,0,0,0,0,3.47
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,0,0,3.46
0,70.0,29.0,71.0,2008.0,0,0,8.8,0,0,0,0,0,3.46
1,30.0,28.0,83.0,2006.0,0,0,8.4,0,0,0,0,0,3.45
0,0.0,0.0,71.0,2013.0,0,0,7.5,0,0,0,1,0,3.44
0,83.0,715.0,84.0,2009.0,0,0,8.2,1,0,0,0,0,3.44
0,23.0,126.0,79.0,2002.0,0,0,8.3,0,0,0,0,0,3.44
0,0.0,0.0,71.0,1994.0,0,0,7.5,0,0,0,1,0,3.42
0,15.0,67.0,70.0,1998.0,0,0,8.0,0,0,0,0,0,3.42
0,86.0,3943.0,93.0,2015.0,0,0,8.2,0,0,0,0,0,3.41
0,50.0,106.0,80.0,2004.0,0,0,8.9,0,0,0,0,0,3.41
1,0.0,0.0,71.0,1990.0,1,0,7.5,0,0,0,0,0,3.41
0,15.0,35.0,88.0,2002.0,0,0,6.7,0,0,0,0,0,3.4
0,86.0,657.0,91.0,2011.0,0,0,8.4,0,0,0,0,1,3.39
0,12.0,99.0,68.0,2000.0,0,0,8.2,0,0,0,0,0,3.39
0,86.0,1319.0,76.0,2015.0,0,0,6.8,0,0,0,0,0,3.39
0,49.0,75.0,76.0,2008.0,0,0,7.9,1,0,0,1,0,3.38
0,11.0,1735.0,75.0,2014.0,0,0,5.5,0,0,0,0,0,3.37
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,3.36
1,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,0,0,3.36
0,32.0,1041.0,90.0,2012.0,0,0,8.5,0,0,0,0,0,3.35
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,0,3.34
1,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,0,0,3.33
0,20.0,66.0,77.0,2002.0,0,0,8.5,0,0,0,0,0,3.33
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,0,1,3.33
0,0.0,0.0,71.0,2015.0,0,0,7.5,0,0,0,1,0,3.32
0,34.0,82.0,60.0,2005.0,0,0,7.2,0,0,0,1,0,3.32
1,75.0,228.0,87.0,2009.0,0,0,7.8,0,0,0,0,0,3.31
0,21.0,86.0,80.0,2001.0,0,0,8.5,0,0,0,0,0,3.31
0,35.0,701.0,86.0,2013.0,0,0,7.9,1,0,0,0,0,3.3
0,31.0,105.0,85.0,2003.0,0,0,8.7,0,0,0,0,0,3.28
1,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,0,0,3.28
0,74.0,563.0,82.0,2015.0,0,0,7.5,0,0,0,1,0,3.28
0,39.0,94.0,77.0,2003.0,0,0,8.0,0,0,0,0,0,3.27
1,62.0,111.0,86.0,2008.0,0,0,9.2,0,0,0,0,0,3.26
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,0,0,3.25
0,45.0,459.0,84.0,2015.0,0,0,4.4,0,0,0,0,0,3.25
1,43.0,116.0,63.0,2008.0,0,0,4.6,0,0,1,0,0,3.25
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,0,0,3.24
0,37.0,180.0,83.0,2015.0,0,0,5.9,0,0,0,0,0,3.24
0,81.0,758.0,81.0,2013.0,0,0,7.7,0,0,0,0,0,3.23
0,69.0,1267.0,85.0,2014.0,0,0,7.2,0,0,0,1,0,3.23
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,0,0,3.21
1,85.0,691.0,88.0,2015.0,0,0,8.7,0,0,0,0,1,3.21
0,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,0,0,3.2
1,0.0,0.0,71.0,1983.0,0,1,7.5,0,0,0,0,0,3.2
1,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,0,0,3.2
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,1,0,3.19
0,79.0,565.0,91.0,2008.0,0,0,8.6,0,0,0,0,0,3.18
0,30.0,137.0,62.0,2003.0,0,0,8.1,0,0,0,1,0,3.18
0,67.0,463.0,83.0,2007.0,0,0,8.0,0,0,0,1,0,3.18
0,63.0,85.0,82.0,2010.0,0,0,7.6,1,0,0,1,0,3.17
0,78.0,1010.0,89.0,2011.0,0,0,7.7,0,0,0,0,0,3.17
0,22.0,95.0,89.0,2001.0,0,0,9.1,0,0,0,1,0,3.17
1,42.0,137.0,87.0,2001.0,0,0,8.9,0,0,0,0,0,3.15
0,12.0,36.0,83.0,2007.0,0,0,6.5,0,0,0,0,0,3.14
0,0.0,37.0,71.0,2008.0,0,0,8.0,0,0,0,1,0,3.14
0,19.0,107.0,87.0,2000.0,0,0,9.0,0,0,0,0,0,3.13
1,45.0,155.0,73.0,2012.0,0,0,6.8,0,0,1,0,0,3.13
0,13.0,0.0,88.0,1998.0,0,0,7.5,0,0,0,0,0,3.12
1,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,0,0,3.12
0,43.0,101.0,82.0,2005.0,0,0,8.5,0,0,0,0,1,3.12
0,0.0,0.0,71.0,1990.0,0,1,7.5,0,0,0,1,0,3.12
1,48.0,63.0,83.0,2008.0,0,0,9.0,0,0,0,0,0,3.11
0,57.0,492.0,82.0,2010.0,0,0,7.8,0,0,0,1,0,3.11
1,12.0,10.0,81.0,2006.0,0,0,7.8,0,0,0,0,0,3.11
0,45.0,604.0,93.0,2007.0,0,0,8.0,0,0,0,0,0,3.1
1,81.0,1057.0,91.0,2013.0,0,0,8.9,0,0,0,0,0,3.1
0,34.0,1304.0,74.0,2012.0,0,0,5.4,0,0,0,1,0,3.1
0,98.0,3143.0,96.0,2010.0,0,0,8.9,1,0,0,0,0,3.1
0,28.0,71.0,67.0,2002.0,0,0,7.9,0,0,0,1,0,3.09
0,23.0,46.0,94.0,2001.0,0,0,7.9,0,0,0,0,0,3.08
0,0.0,0.0,71.0,1986.0,0,1,7.5,0,0,0,0,0,3.08
1,0.0,0.0,71.0,1994.0,1,0,7.5,0,0,0,0,1,3.07
0,18.0,22.0,75.0,2002.0,0,0,7.8,0,1,0,0,0,3.07
0,17.0,22.0,74.0,2007.0,0,0,7.9,0,0,1,1,0,3.06
1,60.0,106.0,66.0,2015.0,0,0,6.9,0,0,0,0,0,3.05
0,74.0,2057.0,70.0,2014.0,0,0,3.9,0,1,0,0,0,3.05
0,59.0,892.0,89.0,2012.0,0,0,8.2,1,0,0,0,0,3.05
0,16.0,16.0,72.0,2008.0,0,0,8.0,0,0,0,1,0,3.05
0,42.0,32.0,75.0,2008.0,0,0,7.4,1,0,0,0,0,3.04
0,74.0,3725.0,93.0,2012.0,0,0,5.8,1,0,0,0,0,3.04
0,107.0,2759.0,87.0,2010.0,0,0,7.7,0,0,0,0,0,3.03
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,0,1,3.03
0,75.0,307.0,81.0,2008.0,0,0,8.1,1,0,0,0,0,3.03
0,46.0,121.0,93.0,2002.0,0,0,8.5,0,0,0,0,0,3.02
1,0.0,0.0,71.0,1987.0,0,1,7.5,0,0,0,0,0,3.02
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,0,0,3.02
0,26.0,616.0,87.0,2013.0,0,0,6.3,0,0,0,0,0,3.01
0,94.0,1505.0,91.0,2009.0,0,0,8.1,0,0,0,0,0,3.01
0,39.0,1247.0,91.0,2012.0,0,0,8.6,1,0,0,0,0,3.0
0,78.0,131.0,73.0,2010.0,0,0,7.0,0,0,1,1,1,3.0
0,41.0,131.0,88.0,2012.0,0,0,7.2,1,0,0,0,0,3.0
0,24.0,173.0,73.0,2007.0,0,0,9.2,0,0,0,1,0,3.0
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,1,0,3.0
1,0.0,0.0,71.0,1993.0,0,0,7.5,0,0,0,0,0,2.99
0,23.0,20.0,82.0,2000.0,0,0,6.6,0,1,0,0,0,2.99
0,24.0,65.0,93.0,2002.0,0,0,9.1,0,0,0,0,0,2.99
0,37.0,466.0,94.0,2001.0,0,0,8.5,0,0,0,1,0,2.99
0,73.0,2748.0,85.0,2011.0,0,0,5.9,0,1,0,0,0,2.96
0,85.0,1886.0,84.0,2014.0,0,0,8.1,0,0,0,1,0,2.96
0,29.0,94.0,64.0,2003.0,0,0,7.8,0,0,0,0,1,2.96
0,19.0,78.0,85.0,2002.0,0,0,7.8,0,0,0,1,0,2.96
0,68.0,2658.0,86.0,2014.0,0,0,6.4,0,0,0,0,0,2.95
0,59.0,572.0,88.0,2010.0,0,0,8.5,0,0,0,0,0,2.95
1,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,0,0,2.94
0,42.0,93.0,87.0,2003.0,0,0,9.0,0,0,0,0,0,2.94
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,0,0,2.94
0,13.0,4.0,79.0,2001.0,0,0,7.8,0,0,0,1,0,2.94
0,77.0,292.0,93.0,2009.0,0,0,7.3,1,0,0,1,0,2.94
0,98.0,1172.0,85.0,2009.0,0,0,8.3,0,0,0,0,0,2.93
1,40.0,76.0,76.0,2008.0,0,0,8.8,0,0,0,0,1,2.92
0,7.0,700.0,78.0,2013.0,0,0,4.3,0,0,0,0,0,2.92
0,0.0,85.0,71.0,2014.0,0,0,4.2,1,0,0,0,0,2.92
1,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,0,1,2.91
0,74.0,1692.0,91.0,2007.0,0,0,8.7,1,0,0,1,0,2.91
0,21.0,30.0,73.0,2004.0,0,0,8.6,0,0,0,0,0,2.9
0,28.0,45.0,93.0,2003.0,0,0,9.0,0,0,0,0,0,2.9
0,45.0,18.0,67.0,2008.0,0,0,6.8,1,0,0,0,0,2.89
0,30.0,16.0,85.0,2001.0,0,0,8.9,0,0,0,0,0,2.89
0,37.0,23.0,61.0,2007.0,0,0,5.3,0,0,1,1,0,2.89
0,49.0,69.0,76.0,2004.0,0,0,7.7,0,0,0,0,0,2.89
1,61.0,179.0,83.0,2006.0,0,0,7.4,0,0,1,0,0,2.89
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,0,0,2.88
0,0.0,15.0,71.0,2007.0,0,0,7.7,0,0,0,0,0,2.87
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,2.87
0,36.0,179.0,81.0,2012.0,0,0,5.8,1,0,0,0,0,2.86
0,34.0,111.0,87.0,2002.0,0,0,8.7,0,0,0,0,0,2.86
0,29.0,1530.0,83.0,2013.0,0,0,7.8,0,0,0,0,0,2.85
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,1,0,1,0,2.85
1,0.0,0.0,71.0,1990.0,0,0,7.5,0,0,0,0,0,2.85
1,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,0,1,2.85
0,60.0,494.0,84.0,2011.0,0,0,8.4,0,0,0,1,0,2.84
0,58.0,90.0,85.0,2009.0,0,0,6.1,1,0,0,0,0,2.83
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,0,0,2.83
0,88.0,2249.0,96.0,2007.0,0,0,8.9,1,0,0,0,0,2.83
1,70.0,747.0,97.0,2002.0,0,0,9.3,0,0,0,0,0,2.82
0,59.0,791.0,90.0,2010.0,0,0,8.2,0,0,0,0,0,2.82
0,0.0,8.0,71.0,2003.0,0,0,7.0,0,0,0,0,0,2.82
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,1,1,0,2.81
0,0.0,0.0,71.0,1994.0,0,0,7.5,0,1,0,1,0,2.81
0,56.0,286.0,75.0,2010.0,0,0,7.5,0,0,0,0,0,2.81
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,2.81
0,0.0,7.0,71.0,2007.0,0,0,7.6,0,0,0,0,0,2.8
0,0.0,0.0,71.0,2003.0,0,0,7.5,0,0,0,0,0,2.8
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,0,0,2.79
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,1,2.79
0,0.0,0.0,71.0,2001.0,0,0,7.5,0,0,0,0,0,2.79
0,90.0,2944.0,80.0,2014.0,0,0,7.9,0,0,0,0,0,2.79
0,0.0,0.0,71.0,1992.0,0,0,7.5,0,0,0,1,0,2.79
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,2.79
1,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,0,2.79
0,22.0,39.0,89.0,2001.0,0,0,8.6,0,0,0,0,0,2.79
0,47.0,241.0,87.0,2003.0,0,0,8.2,0,0,0,0,1,2.78
0,0.0,0.0,71.0,2003.0,0,0,7.5,0,0,0,0,1,2.78
0,59.0,301.0,89.0,2010.0,0,0,7.2,0,0,0,0,0,2.78
0,11.0,31.0,81.0,2011.0,0,0,5.6,0,0,1,0,0,2.78
0,61.0,4926.0,89.0,2011.0,0,0,7.5,0,1,0,0,0,2.78
0,81.0,836.0,83.0,2015.0,0,0,7.7,0,0,0,1,0,2.78
0,33.0,46.0,83.0,2003.0,0,0,7.7,0,0,0,0,0,2.77
0,85.0,942.0,84.0,2011.0,0,0,7.9,0,0,0,0,0,2.77
0,74.0,389.0,73.0,2008.0,0,0,6.7,1,0,0,1,0,2.77
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,1,0,2.76
1,42.0,67.0,81.0,2006.0,0,0,7.4,0,0,0,0,1,2.76
0,70.0,490.0,84.0,2011.0,0,0,7.6,1,0,0,0,0,2.76
0,0.0,0.0,71.0,1980.0,0,0,7.5,0,0,0,1,0,2.76
1,0.0,0.0,71.0,1992.0,0,0,7.5,0,0,0,0,0,2.75
0,63.0,211.0,79.0,2009.0,0,0,7.4,0,0,0,0,0,2.75
1,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,0,0,2.73
1,0.0,0.0,71.0,1986.0,0,1,7.5,0,0,0,0,0,2.73
0,44.0,174.0,69.0,2007.0,0,0,6.6,0,0,1,0,1,2.73
0,0.0,58.0,71.0,2015.0,0,0,3.2,0,0,0,0,0,2.71
1,30.0,314.0,95.0,2002.0,0,0,9.1,0,0,0,0,0,2.7
0,23.0,56.0,86.0,2001.0,0,0,8.2,0,0,0,1,0,2.7
1,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,0,2.7
0,83.0,893.0,89.0,2011.0,0,0,7.8,1,0,0,0,0,2.7
0,71.0,233.0,82.0,2006.0,0,0,6.5,1,0,0,0,0,2.7
0,55.0,94.0,78.0,2011.0,0,0,5.9,1,0,0,0,0,2.69
0,32.0,41.0,84.0,2006.0,0,0,9.0,0,0,0,1,0,2.69
0,88.0,2102.0,73.0,2013.0,0,0,6.8,0,0,0,0,0,2.69
0,47.0,120.0,84.0,2010.0,0,0,5.7,1,0,0,0,0,2.69
0,52.0,271.0,93.0,2004.0,0,0,9.1,0,0,0,0,0,2.68
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,1,0,2.68
0,0.0,0.0,71.0,1992.0,0,0,7.5,0,0,0,1,0,2.67
1,51.0,18.0,79.0,2010.0,0,0,7.7,0,0,0,0,0,2.67
1,58.0,52.0,83.0,2009.0,0,0,8.7,0,0,0,0,0,2.67
0,39.0,69.0,77.0,2005.0,0,0,8.2,0,0,0,0,0,2.67
0,17.0,80.0,92.0,1998.0,0,0,8.6,0,0,0,0,0,2.67
0,87.0,268.0,85.0,2004.0,0,0,8.5,0,0,0,1,0,2.66
0,67.0,171.0,85.0,2008.0,0,0,6.3,1,0,0,0,0,2.66
0,50.0,201.0,84.0,2016.0,0,0,5.5,0,0,0,0,0,2.65
0,0.0,10.0,71.0,2006.0,0,0,6.7,0,0,0,1,0,2.65
0,24.0,102.0,89.0,2003.0,0,0,7.7,0,0,0,0,0,2.65
1,0.0,0.0,71.0,1986.0,0,1,7.5,0,0,0,0,1,2.65
0,55.0,113.0,84.0,2009.0,0,0,6.9,0,0,0,0,0,2.65
1,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,0,0,2.65
0,24.0,47.0,71.0,2006.0,0,0,7.9,0,0,0,0,0,2.65
0,53.0,707.0,79.0,2011.0,0,0,6.6,0,0,0,1,0,2.63
0,18.0,21.0,78.0,2000.0,0,0,7.8,0,0,0,0,0,2.63
0,65.0,127.0,80.0,2010.0,0,0,8.0,1,0,0,0,0,2.63
0,37.0,84.0,90.0,2004.0,0,0,8.2,0,0,0,0,0,2.62
0,92.0,454.0,82.0,2009.0,0,0,7.2,1,0,0,1,0,2.62
0,42.0,134.0,90.0,2011.0,0,0,7.7,1,0,0,0,0,2.62
0,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,0,0,2.62
0,63.0,133.0,90.0,2009.0,0,0,7.5,1,0,0,0,0,2.62
0,71.0,288.0,74.0,2010.0,0,0,6.7,1,0,0,0,0,2.61
0,16.0,49.0,71.0,2002.0,0,0,7.6,0,0,0,0,0,2.61
0,0.0,0.0,71.0,1990.0,0,0,7.5,0,0,0,0,0,2.6
0,50.0,529.0,91.0,2009.0,0,0,8.7,0,0,0,0,0,2.6
0,21.0,44.0,84.0,2004.0,0,0,8.1,0,0,0,0,0,2.59
1,47.0,124.0,79.0,2007.0,0,0,8.0,0,0,1,0,0,2.58
0,42.0,108.0,87.0,2008.0,0,0,7.5,0,0,0,0,0,2.58
1,4.0,7.0,73.0,2008.0,0,0,7.7,0,0,0,0,0,2.58
0,27.0,57.0,80.0,2006.0,0,0,8.6,0,0,0,0,0,2.58
0,24.0,114.0,80.0,2007.0,0,0,7.4,1,0,0,1,0,2.57
0,0.0,0.0,71.0,2004.0,0,0,7.5,0,0,0,0,1,2.57
0,11.0,17.0,78.0,2007.0,0,0,7.8,0,0,0,0,0,2.57
0,38.0,83.0,72.0,2007.0,0,0,8.7,0,0,0,1,0,2.57
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,0,1,2.56
1,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,1,0,1,2.56
0,28.0,179.0,73.0,2001.0,0,0,8.3,0,0,0,0,1,2.56
0,0.0,0.0,71.0,1987.0,0,1,7.5,0,0,0,1,0,2.56
0,0.0,0.0,71.0,2009.0,0,0,7.5,1,0,0,0,0,2.56
0,22.0,101.0,83.0,2012.0,0,0,5.5,0,0,0,0,0,2.56
0,68.0,725.0,86.0,2009.0,0,0,7.9,1,0,0,0,0,2.56
1,37.0,89.0,73.0,2003.0,0,0,8.0,0,0,0,0,0,2.54
0,68.0,98.0,87.0,2009.0,0,0,7.8,0,0,0,0,1,2.54
0,50.0,125.0,83.0,2008.0,0,0,7.0,1,0,0,0,0,2.53
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,1,0,2.53
0,15.0,46.0,80.0,2001.0,0,0,7.9,0,0,0,1,0,2.52
1,15.0,5.0,75.0,2010.0,0,0,8.0,0,0,0,0,0,2.52
0,23.0,150.0,87.0,2013.0,0,0,4.9,1,0,0,0,0,2.52
1,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,0,0,2.52
0,8.0,20.0,78.0,2012.0,0,0,7.0,0,0,1,0,0,2.52
0,0.0,0.0,71.0,1986.0,0,1,7.5,0,0,0,1,0,2.52
0,23.0,16.0,50.0,2008.0,0,0,5.4,0,0,1,0,0,2.5
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,2.5
1,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,0,0,2.5
0,68.0,120.0,82.0,2006.0,0,0,7.5,1,0,0,0,0,2.5
0,0.0,0.0,71.0,2003.0,0,0,7.5,0,0,0,0,0,2.49
0,31.0,96.0,79.0,2002.0,0,0,8.8,0,0,0,1,0,2.49
0,8.0,26.0,25.0,2007.0,0,0,4.3,0,0,1,1,0,2.48
0,100.0,6383.0,92.0,2015.0,0,0,8.6,0,0,0,0,0,2.48
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,2.48
1,26.0,74.0,70.0,2002.0,0,0,7.4,0,0,0,0,0,2.47
0,55.0,83.0,85.0,2008.0,0,0,7.7,1,0,0,1,0,2.47
0,72.0,178.0,92.0,2007.0,0,0,8.2,1,0,0,0,0,2.47
0,26.0,99.0,90.0,2012.0,0,0,8.0,0,0,0,0,0,2.47
0,50.0,384.0,82.0,2011.0,0,0,7.7,0,0,0,0,0,2.47
0,79.0,1889.0,87.0,2008.0,0,0,6.1,0,0,0,0,0,2.46
0,50.0,291.0,83.0,2014.0,0,0,7.0,0,0,0,0,0,2.45
0,0.0,0.0,71.0,1992.0,0,0,7.5,0,0,0,1,0,2.45
0,12.0,190.0,83.0,1997.0,0,0,8.2,0,0,0,1,0,2.45
0,50.0,100.0,82.0,2008.0,0,0,8.2,0,0,0,0,0,2.45
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,0,0,2.44
0,26.0,42.0,81.0,2003.0,0,0,8.4,0,0,0,0,0,2.43
0,12.0,0.0,83.0,1997.0,0,0,7.5,0,1,0,1,0,2.43
0,13.0,34.0,79.0,2010.0,0,0,8.0,0,0,1,1,0,2.43
0,0.0,0.0,71.0,2015.0,0,0,7.5,0,0,0,0,0,2.43
0,17.0,290.0,78.0,2016.0,0,0,3.1,0,0,0,0,0,2.42
0,23.0,124.0,84.0,2015.0,0,0,6.1,0,0,0,0,0,2.42
1,0.0,0.0,71.0,1988.0,0,1,7.5,0,0,0,0,0,2.42
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,1,2.42
0,66.0,176.0,82.0,2008.0,0,0,7.8,1,0,0,0,0,2.42
0,9.0,0.0,71.0,2010.0,0,0,7.5,0,0,1,0,0,2.42
0,0.0,0.0,71.0,2013.0,0,0,7.5,0,0,0,1,0,2.42
0,14.0,39.0,73.0,2006.0,0,0,7.9,0,0,0,0,0,2.42
0,28.0,92.0,66.0,2003.0,0,0,8.2,0,0,0,1,0,2.41
0,40.0,85.0,77.0,2010.0,0,0,6.8,0,0,0,0,0,2.41
0,16.0,53.0,82.0,2001.0,0,0,8.4,0,0,0,0,0,2.41
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,2.41
0,11.0,34.0,62.0,2007.0,0,0,6.2,0,0,0,0,0,2.41
0,73.0,487.0,82.0,2011.0,0,0,8.1,1,0,0,1,0,2.4
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,2.4
1,0.0,0.0,71.0,1987.0,0,1,7.5,0,0,0,0,0,2.4
0,0.0,90.0,71.0,1997.0,0,0,9.0,0,1,0,0,0,2.4
0,4.0,0.0,73.0,2007.0,0,0,7.5,0,0,0,0,0,2.39
0,0.0,0.0,71.0,1994.0,0,0,7.5,0,1,0,1,0,2.39
0,0.0,0.0,71.0,1993.0,0,0,7.5,0,0,0,1,0,2.39
0,65.0,173.0,91.0,2005.0,0,0,8.7,0,0,0,1,0,2.38
0,36.0,68.0,83.0,2010.0,0,0,6.1,0,0,0,0,0,2.38
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,0,2.38
0,0.0,0.0,71.0,2001.0,0,0,7.5,0,0,0,0,0,2.38
0,75.0,627.0,71.0,2011.0,0,0,6.9,1,0,0,1,0,2.37
